2.7.7.8	polyribonucleotide nucleotidyltransferase	Homo sapiens	recombinant enzyme	675974	
2.7.7.80	molybdopterin-synthase adenylyltransferase	Homo sapiens	-	721600, 723621, 760600	
2.7.7.83	UDP-N-acetylgalactosamine diphosphorylase	Homo sapiens	-	643069, 722110, 761091	
2.7.7.84	2'-5' oligoadenylate synthase	Homo sapiens	-	721471, 721572, 722625, 722991, 737800, 738223, 738357, 760514, 760918, 761910, 762508	
2.7.7.84	2'-5' oligoadenylate synthase	Homo sapiens	2 isozymes of OAS1, p42 and p46	762506	
2.7.7.84	2'-5' oligoadenylate synthase	Homo sapiens	isozyme OAS1	720462	
2.7.7.84	2'-5' oligoadenylate synthase	Homo sapiens	isozyme OAS1, two forms of isozyme OAS2, and isozyme OAS3	721753	
2.7.7.84	2'-5' oligoadenylate synthase	Homo sapiens	p42 isoform of OAS1 and the p69 isoform of OAS2	722256	
2.7.7.86	cyclic GMP-AMP synthase	Homo sapiens	-	723773, 725974, 726041, 726352, 726489, 737999, 738006, 738356, 738789, 738792, 738941, 738972, 760853, 761514, 761597, 761638, 761723, 761796, 762288, 762338	
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	Homo sapiens	-	642814, 643748, 643751, 722370, 739669, 760971	
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	Homo sapiens	crystallized liver enzyme	643732, 643736	
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	Homo sapiens	isoform II	721537	
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	Xanthomonas campestris pv. campestris	-	702480	
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	Xanthomonas citri	-	702480	
2.7.7.96	ADP-D-ribose pyrophosphorylase	Homo sapiens	-	684834, 741436, 761999, 762060	
2.7.7.B22	transposase	Homo sapiens	-	739122, 739123, 739149, 739500, 739601, 761944, 761945, 761966, 762038	
2.7.8.1	ethanolaminephosphotransferase	Homo sapiens	-	674033, 675276, 737738, 761663	
2.7.8.1	ethanolaminephosphotransferase	Homo sapiens	cf. EC 2.7.8.2	760955, 761663	
2.7.8.1	ethanolaminephosphotransferase	Homo sapiens	dual-specificity enzyme, activity of EC 2.7.8.1 and EC 2.7.8.2	644367, 644376	
2.7.8.11	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	Homo sapiens	-	726887	
2.7.8.11	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	Homo sapiens	cell line A431	645309	
2.7.8.11	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	Homo sapiens	human	643323, 645309, 645311, 645316	
2.7.8.15	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase	Homo sapiens	-	645362, 703322, 759290, 760027, 762002	
2.7.8.15	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase	Homo sapiens	french Canadian founder population in Saguenay-Lac-Saint-Jean (Quebec, Canada) with mucolipidosis II carrier rate at 1/39 (highest worldwide)	691880	
2.7.8.17	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase	Homo sapiens	-	135495, 639426, 645369, 645375, 662410, 662418, 671199, 674538, 725407, 725457, 725513, 738351, 738667, 739540, 761082, 761228, 761229	
2.7.8.17	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase	Homo sapiens	alpha/beta-, and gamma-subunit encoding genes	738704, 739527, 739732	
2.7.8.17	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase	Homo sapiens	gamma subunit	738354	
2.7.8.19	UDP-glucose-glycoprotein glucose phosphotransferase	Homo sapiens	-	639426	
2.7.8.2	diacylglycerol cholinephosphotransferase	Homo sapiens	-	644328, 644332, 644372, 644380, 662823, 674895, 674897, 693986, 737738, 761663	
2.7.8.2	diacylglycerol cholinephosphotransferase	Homo sapiens	cf. EC 2.7.8.1	760955	
2.7.8.2	diacylglycerol cholinephosphotransferase	Homo sapiens	dual-specificity enzyme, activitiy of EC 2.7.8.1 and EC 2.7.8.2	644367, 644376	
2.7.8.27	sphingomyelin synthase	Homo sapiens	-	667142, 667313, 668400, 668494, 669187, 669219, 669492, 707360, 709216, 709418, 709422, 722907, 723081, 723525, 723537, 723643, 737747, 737844, 738307, 738936, 739480, 761032, 761289, 761778, 761961	
2.7.8.27	sphingomyelin synthase	Homo sapiens	gene SMS1 encoding isozyme SMS1	692624	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isoform SGMS1	760687, 761026	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isoform SGMS2	760687, 761026	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isoform SMS1	721280, 723307	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isoform SMS2	721280	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isozyme SMS1	690695, 692213	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isozyme SMS2	690656	
2.7.8.27	sphingomyelin synthase	Homo sapiens	isozymes SMS1 and SMS2	690832, 691046, 692991	
2.7.8.27	sphingomyelin synthase	Homo sapiens	SMS1; isozyme SMS1	691074	
2.7.8.27	sphingomyelin synthase	Homo sapiens	SMS2; isozyme SMS2	691074	
2.7.8.29	L-serine-phosphatidylethanolamine phosphatidyltransferase	Homo sapiens	-	693711, 717210, 740791, 741056	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas axonopodis	pv. citri	701945	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas campestris	-	704249, 704251	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas campestris	pv. campestris	702006, 704257	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas campestris pv. campestris	-	722853	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas campestris pv. campestris B100	-	722853	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas oryzae	pv. oryzae	702828	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas oryzae pv. oryzicola	-	723608	
2.7.8.31	undecaprenyl-phosphate glucose phosphotransferase	Xanthomonas phaseoli pv. manihotis	-	713218	
2.7.8.41	cardiolipin synthase (CMP-forming)	Homo sapiens	-	726900, 727509, 727621, 727909, 728087, 760627, 760835, 761083	
2.7.8.5	CDP-diacylglycerol-glycerol-3-phosphate 1-phosphatidyltransferase	Homo sapiens	-	739659	
2.7.8.7	holo-[acyl-carrier-protein] synthase	Homo sapiens	-	691732, 712429, 738470	
2.7.8.7	holo-[acyl-carrier-protein] synthase	Homo sapiens	human	645417	
2.7.8.7	holo-[acyl-carrier-protein] synthase	Xanthomonas albilineans	-	739157	
2.7.8.7	holo-[acyl-carrier-protein] synthase	Xanthomonas albilineans GPE PC73	-	739157	
2.7.8.8	CDP-diacylglycerol-serine O-phosphatidyltransferase	Homo sapiens	-	722905	
2.7.8.B13	phosphatidylinositol phosphate synthase	Homo sapiens	-	746963	
2.7.9.1	pyruvate, phosphate dikinase	Trichomonas vaginalis	fragment; parabasalia, isolated from hindgut of damp-wood termites	673408	
2.7.9.3	selenide, water dikinase	Homo sapiens	-	675033, 691911, 705151, 721486, 760584, 761118	
2.7.9.3	selenide, water dikinase	Homo sapiens	gene selD	645486, 645492	
2.7.9.3	selenide, water dikinase	Homo sapiens	gene Sephs2	737876	
2.7.9.3	selenide, water dikinase	Homo sapiens	Sephs2	738336	
2.7.9.3	selenide, water dikinase	Homo sapiens	Sps1-encoded enzyme	663220	
2.7.9.3	selenide, water dikinase	Homo sapiens	Sps2-encoded enzyme	663220	
2.8.1.1	thiosulfate sulfurtransferase	Homo sapiens	-	645495, 645502, 645514, 645535, 671035, 671241, 724781, 725406	
2.8.1.1	thiosulfate sulfurtransferase	Homo sapiens	cf. EC 2.8.1.3	761486	
2.8.1.1	thiosulfate sulfurtransferase	Homo sapiens	comparison of enzyme activity with several tissues of sheep, cattle, goat, camel, horse, dog, chicken	673175	
2.8.1.1	thiosulfate sulfurtransferase	Homo sapiens	identification of functional genetic polymorphisms	677214	
2.8.1.10	thiazole synthase	Xanthomonas oryzae pv. oryzae	-	739422	
2.8.1.10	thiazole synthase	Xanthomonas oryzae pv. oryzae ZJ173	-	739422	
2.8.1.11	molybdopterin synthase sulfurtransferase	Homo sapiens	-	721600, 722226, 722660, 722756, 723621, 738634	
2.8.1.12	molybdopterin synthase	Homo sapiens	-	722634, 723255, 723281	
2.8.1.14	tRNA-5-taurinomethyluridine 2-sulfurtransferase	Homo sapiens	-	739630	
2.8.1.2	3-mercaptopyruvate sulfurtransferase	Homo sapiens	-	645495, 645559, 671035, 713731, 725310, 725528, 738634, 760250, 760675, 760803, 760854, 761307, 761523, 762435	
2.8.1.2	3-mercaptopyruvate sulfurtransferase	Homo sapiens	identification of functional genetic polymorphisms	677205	
2.8.1.2	3-mercaptopyruvate sulfurtransferase	Trichomonas vaginalis	-	704585	
2.8.1.3	thiosulfate-thiol sulfurtransferase	Homo sapiens	cf. EC 2.8.1.1	761486	
2.8.1.7	cysteine desulfurase	Homo sapiens	-	645615, 645625, 675971, 726333, 760587, 762274	
2.8.1.7	cysteine desulfurase	Homo sapiens	cytosolic isoform, overexpression in Pichia pastoris	674541	
2.8.1.B2	tRNA-5-methyluridine54 2-sulfurtransferase	Homo sapiens	-	738246	
2.8.2.1	aryl sulfotransferase	Homo sapiens	-	645647, 645651, 660916, 661028, 661919, 671928, 672462, 672630, 672912, 673032, 673189, 675515, 675751, 676095, 676745, 677219, 691593, 702138, 703487, 705075, 706669, 723935, 724828, 726285, 726515, 726518, 737725, 738482, 760969	
2.8.2.1	aryl sulfotransferase	Homo sapiens	2 forms	645649	
2.8.2.1	aryl sulfotransferase	Homo sapiens	2 forms of P-PST: PI-PST and PII-PST	645656	
2.8.2.1	aryl sulfotransferase	Homo sapiens	2 forms of P-PST: PI-PST and PII-PST, differing in their thermostability	645657, 645660	
2.8.2.1	aryl sulfotransferase	Homo sapiens	2 forms: simple phenol sulfating P-PST, monoamine sulfating M-PST	645655, 645657, 645658, 645660, 645664, 645669, 645674, 645675, 645677, 645684, 645686, 645687	
2.8.2.1	aryl sulfotransferase	Homo sapiens	2 forms: thermolabile TL, thermostable TS	645653, 645659, 645662	
2.8.2.1	aryl sulfotransferase	Homo sapiens	allelic variants of SULT1A1	674034	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form PST-P	661915	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form SULT1A1	662207, 662510, 662515, 663022, 663431	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form SULT1A1, recombinant	661580	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form SULT1A3	662207, 662515, 663022, 663431	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form SULT1A3, recombinant	661580	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form SULT1E1, recombinant	661580	
2.8.2.1	aryl sulfotransferase	Homo sapiens	enzyme form SULT2A1, recombinant	661580	
2.8.2.1	aryl sulfotransferase	Homo sapiens	female and male	673308	
2.8.2.1	aryl sulfotransferase	Homo sapiens	hippocampal enzyme form H-PST	645666	
2.8.2.1	aryl sulfotransferase	Homo sapiens	isoform SULT1A1	760453, 760455, 760813, 760968, 761471, 761601, 762270	
2.8.2.1	aryl sulfotransferase	Homo sapiens	isoform SULT1A2	760453, 761601	
2.8.2.1	aryl sulfotransferase	Homo sapiens	isoform SULT1A3	760435, 760663, 760968, 761552, 761601	
2.8.2.1	aryl sulfotransferase	Homo sapiens	isoform SULT1B1	760539	
2.8.2.1	aryl sulfotransferase	Homo sapiens	isoform SULT1C4	760970, 761552, 761601	
2.8.2.1	aryl sulfotransferase	Homo sapiens	isoform SULT4A1	760672, 760968	
2.8.2.1	aryl sulfotransferase	Homo sapiens	Japanese individuals possessing the polymorphic SULT1A1*2 allele	673454	
2.8.2.1	aryl sulfotransferase	Homo sapiens	ST1A3 and ST1A5	645680	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A1	645668, 645671, 671926, 673307, 676256, 677143, 677196	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A1 allozymes 1 and 2	645679, 645681	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A1 is a P-PST enzyme form	645685	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A1-A3	645688	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A1/2, a P-PST enzyme form	645677	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A1; SULT1A1	672630, 674044	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A2	677196	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A3	671885, 671926, 677143, 677196	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A3, is a M-PST enzyme form	645668, 645670, 645671, 645677	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1A3; SULT1A3	672630	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1B1	645681, 671926	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1B2	645688, 677196	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1C*2	677196	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1C1	645688	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1C1 and SULT1C2	645675	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT1C2	645688	
2.8.2.1	aryl sulfotransferase	Homo sapiens	SULT4A1	677196	
2.8.2.1	aryl sulfotransferase	Homo sapiens	thermostable SULT1A1 and thermolabile SULT1A3	645678, 645688	
2.8.2.11	galactosylceramide sulfotransferase	Homo sapiens	-	645697, 645700, 645701, 645702, 645703, 645704, 692513, 703585, 738752	
2.8.2.14	bile-salt sulfotransferase	Homo sapiens	-	645721, 660699, 661602, 662913, 676007, 702138, 725821, 726539, 761727	
2.8.2.14	bile-salt sulfotransferase	Homo sapiens	human	645710, 645711, 645712, 645715	
2.8.2.14	bile-salt sulfotransferase	Homo sapiens	isoform SULT2A1	662862	
2.8.2.15	steroid sulfotransferase	Homo sapiens	-	660966, 661253, 662582, 662863, 673295, 673350, 674394, 675275, 675998, 676007, 677218, 702138, 723910, 724113, 724741, 725045, 725980, 726332, 738098, 738099, 738102, 738552, 760621	
2.8.2.15	steroid sulfotransferase	Homo sapiens	human	645723, 645724, 645729, 645731, 645733, 645734, 645738, 645739, 645740, 645741	
2.8.2.15	steroid sulfotransferase	Homo sapiens	human, isoenzyme DHEA-ST	645739	
2.8.2.15	steroid sulfotransferase	Homo sapiens	human, isoenzyme SULT2B1a	645739	
2.8.2.15	steroid sulfotransferase	Homo sapiens	human, isoenzyme SULT2B1b	645739	
2.8.2.15	steroid sulfotransferase	Homo sapiens	recombinant enzyme	661577, 662232	
2.8.2.15	steroid sulfotransferase	Homo sapiens	SULT2A1	673061, 676256, 677143	
2.8.2.15	steroid sulfotransferase	Homo sapiens	two isozymes SULT2B1a and SULT2B1b	673295	
2.8.2.17	chondroitin 6-sulfotransferase	Homo sapiens	-	645757, 645758, 645762, 645763, 695143, 717777, 761061	
2.8.2.17	chondroitin 6-sulfotransferase	Homo sapiens	gene CHST3	701607, 701610, 703280	
2.8.2.17	chondroitin 6-sulfotransferase	Homo sapiens	patients with a distinct form of spondyloepiphyseal dysplasia, SED Omani type	663209	
2.8.2.17	chondroitin 6-sulfotransferase	Homo sapiens	recombinant enzyme	660987	
2.8.2.17	chondroitin 6-sulfotransferase	Homo sapiens	recombinant enzyme with FLAG-tag	658397	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	-	661578, 662916, 675275, 676745, 677218, 691779, 692098, 693816, 694259, 694547, 726332, 738032, 738123, 738296, 738482, 738909, 760274, 761001, 761169, 761662, 761727, 761881, 761897	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	human	645741, 645778, 645779, 645780, 645782, 645783, 645785, 645786, 645789, 645790, 645791, 645795, 645796, 645797, 645798, 645799, 645800, 645801	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	human, hDHEA-ST, ST2A3, SULT2A1, PDB code 1EFH	645801	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	human, SULT2A1, cDNA	645798	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	isoform SULT1A1	662862	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	isoform SULT1A3	662862	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	isoform SULT2A1	760965	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	isoform SULT2B1	760965	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	isoform SULT6B1	760672	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	isozymes SULT2B1a and SULT2B1b	673295, 675604, 675680	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	recombinant enzyme expressed in Escherichia coli	660984	
2.8.2.2	alcohol sulfotransferase	Homo sapiens	SULT1B1	674044	
2.8.2.20	protein-tyrosine sulfotransferase	Homo sapiens	-	645805, 645815, 645817, 645823, 645824, 658932, 675396, 676996, 690904, 691163, 692654, 692784, 694316, 702123, 702310, 702490, 724754, 725218, 726033, 737434, 737710, 737793, 738035, 738875, 739085, 739642, 739643, 760269, 760475, 760527, 760529, 761815, 762445	
2.8.2.20	protein-tyrosine sulfotransferase	Homo sapiens	2 isoforms: TPST1 and TPST2	645827	
2.8.2.20	protein-tyrosine sulfotransferase	Homo sapiens	isozymes TPST-1 and TPST-2	703588, 705836	
2.8.2.20	protein-tyrosine sulfotransferase	Homo sapiens	TPST-1	691163	
2.8.2.20	protein-tyrosine sulfotransferase	Homo sapiens	TPST-1; isozyme TPST-1	674372	
2.8.2.20	protein-tyrosine sulfotransferase	Homo sapiens	TPST-2; isozyme TPST-2	674372	
2.8.2.21	keratan sulfotransferase	Homo sapiens	-	645832, 645834, 645835, 690716	
2.8.2.21	keratan sulfotransferase	Homo sapiens	corneal and intestinal isoforms of GlcNAc6ST	645833	
2.8.2.21	keratan sulfotransferase	Homo sapiens	gene CHST1 encodes the keratan sulfate 6-O-sulfotransferase	704699	
2.8.2.22	aryl-sulfate sulfotransferase	Homo sapiens	-	645841	
2.8.2.23	[heparan sulfate]-glucosamine 3-sulfotransferase 1	Homo sapiens	-	703620, 725947, 759360, 761164, 761349, 762294	
2.8.2.29	[heparan sulfate]-glucosamine 3-sulfotransferase 2	Homo sapiens	-	394962, 394963, 662996, 663445, 677244, 703620, 739489, 759360, 760623, 761128, 761164	
2.8.2.3	amine sulfotransferase	Homo sapiens	-	645859, 645860, 645863	
2.8.2.30	[heparan sulfate]-glucosamine 3-sulfotransferase 3	Homo sapiens	-	394963, 394964, 394965, 674849, 675705, 677244, 691054, 703620, 724692, 724808, 725947, 726527, 738745, 738746, 738961, 739207, 739264, 760623, 761164, 761220, 761349, 761577, 762063, 762294	
2.8.2.30	[heparan sulfate]-glucosamine 3-sulfotransferase 3	Homo sapiens	multiple isoforms	394962	
2.8.2.32	scymnol sulfotransferase	Homo sapiens	-	761753	
2.8.2.33	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase	Homo sapiens	-	658397, 659118, 659259, 671169, 690332, 690891, 725109, 726319	
2.8.2.33	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase	Homo sapiens	expression in COS-7 cells	659161	
2.8.2.34	glycochenodeoxycholate sulfotransferase	Homo sapiens	-	657890, 657891	
2.8.2.35	dermatan 4-sulfotransferase	Homo sapiens	-	645920, 661841, 701609, 703888, 704398, 726422, 761482	
2.8.2.4	estrone sulfotransferase	Homo sapiens	-	662514, 671361, 673189, 673302, 673307, 674662, 674994, 675086, 676745, 676931, 677219, 690848, 691170, 691194, 691580, 691624, 691630, 692042, 692263, 693848, 693892, 701709, 701710, 701711, 702138, 702412, 705399, 706922, 716213, 724286, 725716, 725965, 737958, 738296, 738894, 738929, 739055, 739089, 739665, 760317, 761001, 761169, 761725, 761874, 761875, 762067	
2.8.2.4	estrone sulfotransferase	Homo sapiens	female and male	673308	
2.8.2.4	estrone sulfotransferase	Homo sapiens	females with or without endometriosis	695086	
2.8.2.4	estrone sulfotransferase	Homo sapiens	human	645731, 645734, 645740, 645876, 645883, 645884, 645885, 645891, 645892, 645895, 645896, 645897, 645898, 645900, 645902, 645903, 645904, 645905, 645906, 645907, 645908	
2.8.2.4	estrone sulfotransferase	Homo sapiens	isoform SULT1E1	662862, 760672, 760965	
2.8.2.4	estrone sulfotransferase	Homo sapiens	recombinant enzyme expressed in Salmonella typhimurium	661474	
2.8.2.4	estrone sulfotransferase	Homo sapiens	SULT1E1	673307, 677143	
2.8.2.4	estrone sulfotransferase	Homo sapiens	women from Chile	693884	
2.8.2.5	chondroitin 4-sulfotransferase	Homo sapiens	-	737759, 739740, 760408, 760531, 761061	
2.8.2.5	chondroitin 4-sulfotransferase	Homo sapiens	isozyme C4ST1	645917, 645919, 645920	
2.8.2.5	chondroitin 4-sulfotransferase	Homo sapiens	isozyme C4ST2	645917, 645919, 645920	
2.8.2.5	chondroitin 4-sulfotransferase	Homo sapiens	isozyme C4ST3	645919, 645920	
2.8.2.5	chondroitin 4-sulfotransferase	Homo sapiens	patient with B-cell chronic lyymphocytic leukemia	662997	
2.8.2.5	chondroitin 4-sulfotransferase	Homo sapiens	recombinant enzyme	660987	
2.8.2.7	UDP-N-acetylgalactosamine-4-sulfate sulfotransferase	Homo sapiens	-	645923	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	-	645943, 645944, 660925, 738657, 759255, 759360, 760624, 760812, 761218	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	bifunctional enzyme possessing heparan sulfate N-deacetylase and N-sulfotransferase activity	645937, 645940, 645942	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	crystal structure of sulfotransferase domain, Protein Data Bank: 1NST	645940, 645942	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	enzyme form HSNST1	645940	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	enzyme form NDST3, bifunctional enzyme possessing heparan sulfate N-deacetylase and N-sulfotransferase activity	645941	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	isozyme NDST4	645943, 645944	
2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase	Homo sapiens	isozymes NDST1 and NDST2	704666	
2.8.2.9	tyrosine-ester sulfotransferase	Homo sapiens	-	644837	
2.8.2.B6	[heparan sulfate]-iuronate 2-sulfotransferase	Homo sapiens	-	761128, 761220	
2.8.3.13	succinate-hydroxymethylglutarate CoA-transferase	Homo sapiens	-	738808	
2.8.3.16	formyl-CoA transferase	Xanthomonas sp.	frc gene, but no Ca-oxalate utilization	693608	
2.8.3.18	succinyl-CoA:acetate CoA-transferase	Trichomonas vaginalis	-	693049	
2.8.3.18	succinyl-CoA:acetate CoA-transferase	Tritrichomonas foetus	-	723135	
2.8.3.18	succinyl-CoA:acetate CoA-transferase	Tritrichomonas foetus ATCC 30924	-	723135	
2.8.3.5	3-oxoacid CoA-transferase	Homo sapiens	-	645993, 663018, 694193, 695186, 703384, 705310, 724424, 738807, 762068	
2.8.3.5	3-oxoacid CoA-transferase	Homo sapiens	gene SCOT	676034	
2.8.3.5	3-oxoacid CoA-transferase	Homo sapiens	healthy and SCOT-deficient patients	645991	
2.8.3.5	3-oxoacid CoA-transferase	Homo sapiens	SCOT-deficient patients	645982, 645984, 645991, 645992	
2.8.3.6	3-oxoadipate CoA-transferase	Xanthomonas campestris	-	739654	
2.9.1.1	L-seryl-tRNASec selenium transferase	Homo sapiens	-	691179	
2.9.1.2	O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase	Homo sapiens	-	694847, 695136, 739263, 760584, 762417	
3.1.1.1	carboxylesterase	Homo sapiens	-	170977, 170978, 170982, 170990, 171002, 171009, 171013, 171024, 171030, 649334, 649820, 678552, 681728, 682904, 690327, 690724, 690859, 690861, 691075, 691328, 691591, 691594, 691634, 692036, 692054, 693813, 694289, 694564, 696128, 700370, 707717, 710629, 710690, 713752, 714111, 714472, 714820, 715525, 715852, 716275, 728898, 728935, 729359, 729631, 729652, 730999, 749792, 749814, 750021, 750061, 750463, 750469, 750891, 751605, 751606, 751823, 752090, 752336, 94637	
3.1.1.1	carboxylesterase	Homo sapiens	at least 4 major isoenzymes in blood monocytes	170979	
3.1.1.1	carboxylesterase	Homo sapiens	CES1A1	749814	
3.1.1.1	carboxylesterase	Homo sapiens	isoenzyme hBr3/pTARGET and HU1/pTARGET	171018	
3.1.1.1	carboxylesterase	Homo sapiens	isoform CES2, several splice variants	681584	
3.1.1.1	carboxylesterase	Homo sapiens	isoform CES3, expression in baculoviral system	668390	
3.1.1.1	carboxylesterase	Homo sapiens	isoform hCE1	678275, 678600, 679013, 681399, 682019	
3.1.1.1	carboxylesterase	Homo sapiens	isoform hCE2	678600	
3.1.1.1	carboxylesterase	Homo sapiens	isoform hiCE	681324, 682019	
3.1.1.1	carboxylesterase	Homo sapiens	isoform hormone-sensitive lipase	664198	
3.1.1.1	carboxylesterase	Homo sapiens	isoforms CES1A1, CES2	668390	
3.1.1.1	carboxylesterase	Homo sapiens	isoforms hCE-1 and hCE-2, recombinant enzymes	667322	
3.1.1.1	carboxylesterase	Homo sapiens	isoforms hCE1 and hCE2	678091, 680585	
3.1.1.1	carboxylesterase	Homo sapiens	isoforms hCE1 and hiCE	681302	
3.1.1.1	carboxylesterase	Homo sapiens	isoforms hCE1, hCE2	679473	
3.1.1.1	carboxylesterase	Homo sapiens	isozymes CE-1 and CE-2	650765	
3.1.1.1	carboxylesterase	Homo sapiens	isozymes CE1 and intestinal CE	709441	
3.1.1.1	carboxylesterase	Homo sapiens	isozymes CES1 and CES2	707570	
3.1.1.1	carboxylesterase	Homo sapiens	Japanese population, gene CES2	710688	
3.1.1.1	carboxylesterase	Homo sapiens	monomeric and trimeric enzyme form	170991	
3.1.1.106	O-acetyl-ADP-ribose deacetylase	Homo sapiens	-	749471, 750645, 751012, 751029, 751030, 751688, 752026, 752262	
3.1.1.11	pectinesterase	Xanthomonas campestris pv. campestris	-	716893	
3.1.1.11	pectinesterase	Xanthomonas citri pv. malvacearum	-	114108	
3.1.1.11	pectinesterase	Xanthomonas oryzae pv. oryzae	-	751955	
3.1.1.11	pectinesterase	Xanthomonas oryzae pv. oryzae BXO43	-	751955	
3.1.1.11	pectinesterase	Xanthomonas oryzae pv. oryzae KACC10331	-	751955	
3.1.1.11	pectinesterase	Xanthomonas oryzae pv. oryzae KXO85	-	751955	
3.1.1.111	phosphatidylserine sn-1 acylhydrolase	Homo sapiens	-	752867, 753210, 753301, 753940, 754543	
3.1.1.111	phosphatidylserine sn-1 acylhydrolase	Homo sapiens	existence of two alternative splicing forms	754052	
3.1.1.111	phosphatidylserine sn-1 acylhydrolase	Homo sapiens	testis-specific isoform PS-PLAbeta	754071	
3.1.1.116	sn-1-specific diacylglycerol lipase	Homo sapiens	-	760319, 760469, 760575, 761044, 761578, 761722	
3.1.1.118	phospholipid sn-1 acylhydrolase	Homo sapiens	-	750476, 760614, 761430, 761528, 761626, 762106	
3.1.1.13	sterol esterase	Homo sapiens	-	133822, 133835, 133838, 133841, 133842, 133862, 651441, 664196, 665963, 666549, 677448, 677459, 680227, 681075, 693179, 693513, 693519, 714756, 715324, 715745, 715834, 730396, 750058, 750332, 750852, 751464	
3.1.1.13	sterol esterase	Homo sapiens	recombinant enzyme	650646	
3.1.1.17	gluconolactonase	Homo sapiens	-	691230, 702421, 730719	
